"Name","longitude","latitude","time.bin","region","bio4","bio10","bio12","bio15","presence","tr.abcd","tr.abce","tr.abde","tr.acde","tr.bcde","test.e","test.d","test.c","test.b","test.a"
"americana",-144.026,62.808,"modern","americanaTrain",1012.23789469961,9.90466674168905,344,66.1994469845014,1,0,1,1,1,1,1,0,0,0,0
"americana",-146.677,62.499,"modern","americanaTrain",1179.42641134929,11.3291665712992,303,70.2277121975577,1,0,1,1,1,1,1,0,0,0,0
"americana",-144.529,61.398,"modern","americanaTrain",1063.03049880377,11.2276667753855,780,30.849074775029,1,1,1,1,0,1,0,0,0,1,0
"americana",-143.583,61.5,"modern","americanaTrain",983.154079268748,9.48816657066345,869,30.4486871237422,1,0,1,1,1,1,1,0,0,0,0
"americana",-145.517,61.2,"modern","americanaTrain",909.754539527577,8.73200011253357,756,28.7030248643525,1,0,1,1,1,1,1,0,0,0,0
"americana",-157.785,60.329,"modern","americanaTrain",964.257338815644,12.0213335355123,574,49.0911361745607,1,0,1,1,1,1,1,0,0,0,0
"americana",-154.401,60.23,"modern","americanaTrain",833.665162764182,11.8809999624888,514,48.4814256974589,1,1,0,1,1,1,0,1,0,0,0
"americana",-83.144,48.688,"modern","americanaTrain",1232.73632280613,15.2646667162577,799,23.4247987654718,1,1,1,1,1,0,0,0,0,0,1
"americana",-150.96,63.525,"modern","americanaTrain",1152.55604969054,11.1304997603099,537,56.7550799364374,1,1,1,1,1,0,0,0,0,0,1
"americana",-65.867,48.2,"modern","americanaTrain",1070.20785042194,16.3280302683512,1016,15.5686233551242,1,0,1,1,1,1,1,0,0,0,0
"americana",-74.251,43.877,"modern","americanaTrain",998.965931621922,16.3676668802897,1123,14.2309407838375,1,1,1,0,1,1,0,0,1,0,0
"americana",-73.785,43.083,"modern","americanaTrain",1020.83799004427,20.452166557312,1039,12.9858960051411,1,1,1,1,0,1,0,0,0,1,0
"americana",-78.75,51.483,"modern","americanaTrain",1327.07678682552,16.1168456077576,719,44.1398387629011,1,1,0,1,1,1,0,1,0,0,0
